"English","English","relegate","relegate"
"English","English","perpetrator","perpetrator"
"English","English","scoundrel","scoundrel"
"English","English","insult","insult"
"English","English","purported","purported"
"English","English","preferential","preferential"
"English","English","veracity","veracity"
"English","English","confounding","confounding"
"English","English","expedite","expedite"
"English","English","dubious","dubious"
"English","English","diverge","diverge"
"English","English","attenuates","attenuates"
"English","English","expeditiously","expeditiously"
"English","English","impede","impede"
"English","English","augment","augment"
"English","English","substrate","substrate"
"English","English","prevalent","prevalent"
"English","English","rebutting","rebutting"
"English","English","merit","merit"
"English","English","arbitrarily","arbitrarily"
"English","English","strenuous","strenuous"
"English","English","impeded","impeded"
"English","English","stunt","stunt"
"English","English","polysaccharides","polysaccharides"
"English","Azerbaijani","sedentary","oturaq"
"English","English","constituent","constituent"
"English","English","comprise","comprise"
"English","Azerbaijani","exploitation","istismar"
"English","Azerbaijani","infer","nəticə çıxarmaq"
"English","English","scrupulous","scrupulous"
"English","Azerbaijani","diligent","çalışqan"
"English","English","stutter","stutter"
"English","English","Regurgitation","Regurgitation"
"English","English","stammers","stammers"
"English","English","furtively","furtively"
"English","English","induce","induce"
"English","English","purging","purging"
"English","English","escalate","escalate"
"English","English","constipation","constipation"
"English","English","drowsy,","drowsy,"
"English","English","incoherence","incoherence"
"English","English","susceptible","susceptible"
"English","English","Cumulative","Cumulative"
"English","English","disturbances","disturbances"
"English","English","concussion","concussion"
"English","English","degenerative","degenerative"
"English","English","lethargy","lethargy"
"English","English","irreconcilable","irreconcilable"
"English","English","predisposition","predisposition"
"English","English","incentive","incentive"
"English","English","impulsive","impulsive"
"English","English","inconclusive","inconclusive"
"English","English","inconsistent","inconsistent"
"English","English","disparity","disparity"
"English","English","compromise","compromise"
"English","English","precursor","precursor"
"English","English","overlap","overlap"
"English","English","recurrent","recurrent"
"English","English","dissociative","dissociative"
"English","English","bereavement","bereavement"
"English","English","reaffirm","reaffirm"
"English","English","fluctuate","fluctuate"
"English","English","trichotillomania","trichotillomania"
"English","English","dissipate","dissipate"
"English","English","prevail","prevail"
"English","English","satiety","satiety"
"English","English","exacerbate","exacerbate"
"English","English","inhibit","inhibit"
"English","English","RUMBLE","RUMBLE"
"English","English","Hoarding","Hoarding"
"English","English","sentimental","sentimental"
"English","English","distorted","distorted"
"English","English","pivotal","pivotal"
"English","English","fathom","fathom"
"English","English","Conceive","Conceive"
"English","English","inducing","inducing"
"English","English","influential","influential"
"English","English","discord","discord"
"English","English","turbulent","turbulent"
"English","English","proclivity","proclivity"
"English","English","hubris","hubris"
"English","English","indignation","indignation"
"English","English","enumerate","enumerate"
"English","English","directive","directive"
"English","English","discourse","discourse"
"English","English","impulse","impulse"
"English","English","feign","feign"
"English","English","courtly","courtly"
"Azerbaijani","English","thug","thug"
"English","English","pedestalize","pedestalize"
"English","English","constrain","constrain"
"English","English","seething","seething"
"English","English","reverence","reverence"
"English","English","permeate","permeate"
"English","English","imitate","imitate"
"English","English","excruciating","excruciating"
"English","English","recurrence","recurrence"
"English","English","usher","usher"
"English","English","inferiority","inferiority"
"English","English","encumbering","encumbering"
"English","English","aversion","aversion"
"English","English","naiveté","naiveté"
"English","English","buffer","buffer"
"English","English","sift","sift"
"English","English","thusly","thusly"
"English","English","deprived","deprived"
"English","English","steer","steer"
"English","English","saddled","saddled"
"English","English","borne","borne"
"English","English","mitigated","mitigated"
"English","English","immediacy","immediacy"
"English","English","cuckold","cuckold"
"English","English","feigned","feigned"
"English","English","rational","rational"
"English","English","martyrdom","martyrdom"
"English","English","enact","enact"
"English","English","infidelity","infidelity"
"English","English","intercourse","intercourse"
"English","English","proactively","proactively"
"English","English","extramarital","extramarital"
"English","English","thwart","thwart"
"English","English","Provision","Provision"
"English","English","writ","writ"
"English","English","pluralistic","pluralistic"
"English","English","imbue","imbue"
"English","English","viable","viable"
"English","English","savior","savior"
"English","English","engender","engender"
"English","English","propensity","propensity"
"English","English","comply","comply"
"English","English","invariably","invariably"
"English","English","constrained","constrained"
"English","English","fickle","fickle"
"English","English","prerogative","prerogative"
"English","English","facilitate","facilitate"
"English","English","counter","counter"
"English","English","nurture","nurture"
"English","English","substantially","substantially"
"English","English","convention","convention"
"English","English","imperative","imperative"
"English","English","malignant","malignant"
"English","English","malevolent.","malevolent."
"English","English","distort","distort"
"English","English","immerse","immerse"
"English","English","hunch","hunch"
"English","English","miscarriage","miscarriage"
"English","English","doting","doting"
"English","English","dismissive","dismissive"
"English","English","curt","curt"
"English","English","elicit","elicit"
"English","English","infect","infect"
"English","English","agitated","agitated"
"English","English","agitate","agitate"
"English","English","reside","reside"
"English","English","Resonance","Resonance"
"English","English","extenuating","extenuating"
"English","English","inquisitive","inquisitive"
"English","English","intravenous","intravenous"
"English","English","intravenously","intravenously"
"English","English","readmit","readmit"
"English","English","affectionate","affectionate"
"English","English","Reputable","Reputable"
"English","English","serendipitous","serendipitous"
"English","English","fraternal","fraternal"
"English","English","confine","confine"
"English","English","wrinkle","wrinkle"
"English","English","crease","crease"
"English","English","conform","conform"
"English","English","lodge","lodge"
"English","English","render","render"
"English","English","astute","astute"
"English","English","emanate","emanate"
"English","English","repelled","repelled"
"English","English","refine","refine"
"English","English","retrieve","retrieve"
"English","English","adjunctive","adjunctive"
"English","English","alleviate","alleviate"
"English","English","contemplate","contemplate"
"English","English","gait","gait"
"English","English","infancy","infancy"
"English","English","constriction","constriction"
"English","English","stemming","stemming"
"English","English","malfunction","malfunction"
"English","English","exert","exert"
"English","English","astounding","astounding"
"English","English","instantaneous","instantaneous"
"English","English","exclaim","exclaim"
"English","English","vibrant","vibrant"
"English","English","derail","derail"
"English","English","wreaking","wreaking"
"English","English","havoc","havoc"
"English","English","misinterpret","misinterpret"
"English","English","interpret","interpret"
"English","English","insidious","insidious"
"English","English","reclaim","reclaim"
"English","English","recuperate.","recuperate."
"English","English","tumultuous","tumultuous"
"English","English","articulate","articulate"
"English","English","deprive","deprive"
"English","English","emasculating","emasculating"
"English","English","vindictive","vindictive"
"English","English","bulimia","bulimia"
"English","English","debilitating","debilitating"
"English","Azerbaijani","combust","yanma"
